id,batch_id,user_id,name,actionable_type,actionable_id,target_type,target_id,model_type,model_id,fields,status,exception,created_at,updated_at,original,changes
227,9d07c125-5418-46ac-b793-e33c0c18f0de,2,Update,App\Models\MenuItem,94,App\Models\MenuItem,94,App\Models\MenuItem,94.0,,finished,,2024-09-17 12:45:07,2024-09-17 12:45:07,"{""price"":""35000""}","{""price"":""25000""}"
228,9d07c77b-dae0-43d4-981c-fa52ab2687af,2,Create,App\Models\MenuItem,95,App\Models\MenuItem,95,App\Models\MenuItem,95.0,,finished,,2024-09-17 13:02:51,2024-09-17 13:02:51,,"{""menu_id"":3,""name"":""Dolce & Gabana"",""price"":""25000"",""calories"":""0"",""description"":""Dolce & Gabana Shoes"",""updated_at"":""2024-09-17T10:02:51.000000Z"",""created_at"":""2024-09-17T10:02:51.000000Z"",""id"":95}"
229,9d07c7a7-2f1c-4703-8412-b063b7aefe2b,2,Create,App\Models\Media,7,App\Models\Media,7,App\Models\Media,7.0,,finished,,2024-09-17 13:03:19,2024-09-17 13:03:19,,"{""mediable_type"":""App\\Models\\MenuItem"",""mediable_id"":95,""type"":""photo"",""url"":""9vMx3ZVGnywaT3ewx0qsetUk1rgYpKPBxT0cOKwH.jpg"",""metadata"":""Color: Black and white"",""updated_at"":""2024-09-17T10:03:19.000000Z"",""created_at"":""2024-09-17T10:03:19.000000Z"",""id"":7}"
230,9d07c7bd-076e-4670-bca9-b074e1140954,2,Create,App\Models\Media,8,App\Models\Media,8,App\Models\Media,8.0,,finished,,2024-09-17 13:03:33,2024-09-17 13:03:33,,"{""mediable_type"":""App\\Models\\MenuItem"",""mediable_id"":95,""type"":""photo"",""url"":""winOz0qViW1BnlCPIDc71Uobjp5Z4wRuifThgvJ7.jpg"",""metadata"":""color: white and brown"",""updated_at"":""2024-09-17T10:03:33.000000Z"",""created_at"":""2024-09-17T10:03:33.000000Z"",""id"":8}"
231,9d07c7d5-77db-49b2-998d-600cd2b56470,2,Create,App\Models\Media,9,App\Models\Media,9,App\Models\Media,9.0,,finished,,2024-09-17 13:03:49,2024-09-17 13:03:49,,"{""mediable_type"":""App\\Models\\MenuItem"",""mediable_id"":95,""type"":""photo"",""url"":""XLzpXbMIOKWGm33EK9uwJYkoTwruhhvtlJA4jN4P.jpg"",""metadata"":""color: black"",""updated_at"":""2024-09-17T10:03:49.000000Z"",""created_at"":""2024-09-17T10:03:49.000000Z"",""id"":9}"
232,9d07ca8b-5c51-4265-977b-a6e20fda7fa0,2,Create,App\Models\MenuItem,96,App\Models\MenuItem,96,App\Models\MenuItem,96.0,,finished,,2024-09-17 13:11:24,2024-09-17 13:11:24,,"{""menu_id"":3,""name"":""Nike"",""price"":""25000"",""calories"":""0"",""description"":""Nike Shoes"",""updated_at"":""2024-09-17T10:11:24.000000Z"",""created_at"":""2024-09-17T10:11:24.000000Z"",""id"":96}"
233,9d07cac7-b60a-4514-a863-ea40cf09cf73,2,Create,App\Models\Media,10,App\Models\Media,10,App\Models\Media,10.0,,finished,,2024-09-17 13:12:04,2024-09-17 13:12:04,,"{""mediable_type"":""App\\Models\\MenuItem"",""mediable_id"":96,""type"":""photo"",""url"":""46I1Q2J7M7jNfdXGoXCVbYD98Kopz4zsrvqYNun2.jpg"",""metadata"":""color: white with red traces"",""updated_at"":""2024-09-17T10:12:04.000000Z"",""created_at"":""2024-09-17T10:12:04.000000Z"",""id"":10}"
234,9d07cb0f-5383-4ada-a1bf-34446985eede,2,Create,App\Models\Media,11,App\Models\Media,11,App\Models\Media,11.0,,finished,,2024-09-17 13:12:51,2024-09-17 13:12:51,,"{""mediable_type"":""App\\Models\\MenuItem"",""mediable_id"":96,""type"":""photo"",""url"":""Z9tiNDEPogwXiGo4qSVGboKCLNsV8YQ666NeXdax.jpg"",""metadata"":""color: black with orange traces"",""updated_at"":""2024-09-17T10:12:51.000000Z"",""created_at"":""2024-09-17T10:12:51.000000Z"",""id"":11}"
235,9d07cb3c-94aa-4111-9878-e7aa69ddb6a4,2,Create,App\Models\Media,12,App\Models\Media,12,App\Models\Media,12.0,,finished,,2024-09-17 13:13:20,2024-09-17 13:13:20,,"{""mediable_type"":""App\\Models\\MenuItem"",""mediable_id"":96,""type"":""photo"",""url"":""dXAnxwShAEW2sIc3BvlQ4JjImg0rfLw7LkeVCi23.jpg"",""metadata"":""color: Black"",""updated_at"":""2024-09-17T10:13:20.000000Z"",""created_at"":""2024-09-17T10:13:20.000000Z"",""id"":12}"
236,9d07cb58-eac7-4fd0-844f-2932a62cf5f7,2,Create,App\Models\Media,13,App\Models\Media,13,App\Models\Media,13.0,,finished,,2024-09-17 13:13:39,2024-09-17 13:13:39,,"{""mediable_type"":""App\\Models\\MenuItem"",""mediable_id"":96,""type"":""photo"",""url"":""Zhk8oSV3NCiWxSDFGgRXxkQO22ZRKTYtcJWaUs71.jpg"",""metadata"":""color: brown and black"",""updated_at"":""2024-09-17T10:13:39.000000Z"",""created_at"":""2024-09-17T10:13:39.000000Z"",""id"":13}"
237,9d07cb76-d8a8-46b7-9315-fd6a530f3ba9,2,Create,App\Models\Media,14,App\Models\Media,14,App\Models\Media,14.0,,finished,,2024-09-17 13:13:58,2024-09-17 13:13:58,,"{""mediable_type"":""App\\Models\\MenuItem"",""mediable_id"":96,""type"":""photo"",""url"":""VV1fYgSiJ0ZoVBZRfgYGIV5BUvRFobwAiATl3pW4.jpg"",""metadata"":""color: white with rainbow traces"",""updated_at"":""2024-09-17T10:13:58.000000Z"",""created_at"":""2024-09-17T10:13:58.000000Z"",""id"":14}"
238,9d07cbd5-58bf-4556-8602-f9a416837fdb,2,Create,App\Models\Media,15,App\Models\Media,15,App\Models\Media,15.0,,finished,,2024-09-17 13:15:00,2024-09-17 13:15:00,,"{""mediable_type"":""App\\Models\\MenuItem"",""mediable_id"":96,""type"":""photo"",""url"":""QXe7MSFUqmyCxp6te38cNxgU4Wvhf2PBEhUsgTuK.jpg"",""metadata"":""color: white and beige"",""updated_at"":""2024-09-17T10:15:00.000000Z"",""created_at"":""2024-09-17T10:15:00.000000Z"",""id"":15}"
239,9d07d9ba-1de7-468e-8e6e-d26e8bc7c93a,2,Update,App\Models\Bot,12,App\Models\Bot,12,App\Models\Bot,12.0,,finished,,2024-09-17 13:53:51,2024-09-17 13:53:51,"{""status"":1,""main_location"":""Abidjan"",""opening_hours"":""24\/7""}","{""status"":true,""main_location"":""Rue Soumahoro Farikou Adjam\u00e9 C\u00f4te d\u2019Ivoire,  https:\/\/maps.app.goo.gl\/tSTsjEiDL245rEEY8"",""opening_hours"":""Monday till Saturday from 8:00 am till 5:00 pm""}"
240,9d07dab7-7f4e-47f3-bb78-753e078ff392,2,Update,App\Models\Bot,12,App\Models\Bot,12,App\Models\Bot,12.0,,finished,,2024-09-17 13:56:37,2024-09-17 13:56:37,"{""status"":1,""prompt"":""You are a shop assistant that you are going to answer customer about shoes and tshirts  that we have in store, you will provide information if we have what they are asking according to the data provided below\r\n\r\nuser question is: {message_text}\r\n\r\nhere's the catalogue of the product: {menu_data}\r\n\r\nkeep in mind user previous questions and answers to follow up with him if needed:  {previous_questions}\r\nreply only with greeting and thank you to greeting and thank you messages\r\nalways reply in french,""}","{""status"":true,""prompt"":""You are a shop assistant that you are going to answer customer about shoes and tshirts  that we have in store, you will provide information if we have what they are asking according to the data provided below\r\n\r\nuser question is: {message_text}\r\n\r\nhere's the catalogue of the product: {menu_data}\r\n\r\nYour location is: {main_location},\r\nYour opening hours are: {opening_hours},\r\nYour name is: {name},\r\n\r\nkeep in mind user previous questions and answers to follow up with him if needed:  {previous_questions}\r\nreply only with greeting and thank you to greeting and thank you messages\r\nalways reply in french,""}"
241,9d07dafe-1979-4704-8cb6-d06ea405329b,2,Update,App\Models\Bot,12,App\Models\Bot,12,App\Models\Bot,12.0,,finished,,2024-09-17 13:57:24,2024-09-17 13:57:24,"{""status"":1,""prompt"":""You are a shop assistant that you are going to answer customer about shoes and tshirts  that we have in store, you will provide information if we have what they are asking according to the data provided below\r\n\r\nuser question is: {message_text}\r\n\r\nhere's the catalogue of the product: {menu_data}\r\n\r\nYour location is: {main_location},\r\nYour opening hours are: {opening_hours},\r\nYour name is: {name},\r\n\r\nkeep in mind user previous questions and answers to follow up with him if needed:  {previous_questions}\r\nreply only with greeting and thank you to greeting and thank you messages\r\nalways reply in french,""}","{""status"":true,""prompt"":""You are a shop assistant that you are going to answer customer about shoes and tshirts  that we have in store, you will provide information if we have what they are asking according to the data provided below\r\n\r\nYour location is: {main_location},\r\nYour opening hours are: {opening_hours},\r\nYour name is: {name},\r\n\r\nuser question is: {message_text}\r\n\r\nhere's the catalogue of the product: {menu_data}\r\n\r\n\r\n\r\nkeep in mind user previous questions and answers to follow up with him if needed:  {previous_questions}\r\nreply only with greeting and thank you to greeting and thank you messages\r\nalways reply in french,""}"
242,9d07e0d0-77a2-475b-9dac-3840f4d4ab50,2,Create,App\Models\User,6,App\Models\User,6,App\Models\User,6.0,,finished,,2024-09-17 14:13:40,2024-09-17 14:13:40,,"{""name"":""Golden Ivory"",""email"":""goldenIvory@xpertbot.online"",""updated_at"":""2024-09-17T11:13:40.000000Z"",""created_at"":""2024-09-17T11:13:40.000000Z"",""id"":6}"
243,9d07e0e2-10ef-460e-b9a0-8c5ee40ec3d9,2,Attach,App\Models\User,6,App\Models\Bot,12,Illuminate\Database\Eloquent\Relations\Pivot,,,finished,,2024-09-17 14:13:52,2024-09-17 14:13:52,,"{""user_id"":""6"",""bot_id"":""12""}"
244,9d07ef3d-767a-4b00-8c2f-19424c2421ee,6,Create,App\Models\MenuItem,97,App\Models\MenuItem,97,App\Models\MenuItem,97.0,,finished,,2024-09-17 14:54:01,2024-09-17 14:54:01,,"{""menu_id"":3,""name"":""BMW"",""price"":""25000"",""calories"":""0"",""description"":""BMW Shoes"",""updated_at"":""2024-09-17T11:54:01.000000Z"",""created_at"":""2024-09-17T11:54:01.000000Z"",""id"":97}"
245,9d07ef6c-dd64-41a2-a7ba-46d2b18cb6dd,6,Create,App\Models\Media,16,App\Models\Media,16,App\Models\Media,16.0,,finished,,2024-09-17 14:54:32,2024-09-17 14:54:32,,"{""mediable_type"":""App\\Models\\MenuItem"",""mediable_id"":97,""type"":""photo"",""url"":""rDC294sTD6wLPvalZukFw08r2HHIwkvTWUXrxOzg.jpg"",""metadata"":""Color: black"",""updated_at"":""2024-09-17T11:54:32.000000Z"",""created_at"":""2024-09-17T11:54:32.000000Z"",""id"":16}"
246,9d07ef8d-b932-4265-b562-61bdfc58a8e8,6,Create,App\Models\Media,17,App\Models\Media,17,App\Models\Media,17.0,,finished,,2024-09-17 14:54:53,2024-09-17 14:54:53,,"{""mediable_type"":""App\\Models\\MenuItem"",""mediable_id"":97,""type"":""photo"",""url"":""JPerMvVraUItAlIJTaryzA8auTfLnWRIjSNEzgK4.jpg"",""metadata"":""Color: white"",""updated_at"":""2024-09-17T11:54:53.000000Z"",""created_at"":""2024-09-17T11:54:53.000000Z"",""id"":17}"
247,9d07efb0-5346-4e16-be56-4984f4ed43f2,6,Create,App\Models\Media,18,App\Models\Media,18,App\Models\Media,18.0,,finished,,2024-09-17 14:55:16,2024-09-17 14:55:16,,"{""mediable_type"":""App\\Models\\MenuItem"",""mediable_id"":97,""type"":""photo"",""url"":""8r8XLpwm5QAQ098s1Ig1Rm1HooBeq2JCQrVym1Pn.jpg"",""metadata"":""Color: blue and white"",""updated_at"":""2024-09-17T11:55:16.000000Z"",""created_at"":""2024-09-17T11:55:16.000000Z"",""id"":18}"
248,9d07ff6b-9997-40b8-86f0-3191d0b36aaf,6,Create,App\Models\MenuItem,98,App\Models\MenuItem,98,App\Models\MenuItem,98.0,,finished,,2024-09-17 15:39:15,2024-09-17 15:39:15,,"{""menu_id"":3,""name"":""T-shirt"",""price"":""15000"",""calories"":""0"",""description"":""T-shirt"",""updated_at"":""2024-09-17T12:39:15.000000Z"",""created_at"":""2024-09-17T12:39:15.000000Z"",""id"":98}"
249,9d080011-4716-41aa-8522-eafd9e339315,6,Create,App\Models\Media,19,App\Models\Media,19,App\Models\Media,19.0,,finished,,2024-09-17 15:41:04,2024-09-17 15:41:04,,"{""mediable_type"":""App\\Models\\MenuItem"",""mediable_id"":98,""type"":""photo"",""url"":""csp3ymmrexEZshZZDo8FSq2lfi11TCA8GWteHVKU.jpg"",""metadata"":""The t-shirt in the image is a casual polo shirt with a buttoned collar. It features an interesting and intricate pattern that consists of handwritten-like script text spread across the fabric. The base color of the t-shirt transitions from a darker shade at the bottom to a lighter shade towards the top. The script is cursive and decorative, giving the shirt a unique, stylish, and somewhat vintage look. The overall color scheme includes shades of grey and black, with the collar and sleeve trims in darker tones, complementing the design. The fit appears tailored, and the material looks soft and comfortable, suitable for casual wear."",""updated_at"":""2024-09-17T12:41:04.000000Z"",""created_at"":""2024-09-17T12:41:04.000000Z"",""id"":19}"
250,9d080069-ecfa-451a-ad7c-50b5bdf683d2,6,Create,App\Models\Media,20,App\Models\Media,20,App\Models\Media,20.0,,finished,,2024-09-17 15:42:02,2024-09-17 15:42:02,,"{""mediable_type"":""App\\Models\\MenuItem"",""mediable_id"":98,""type"":""photo"",""url"":""DBYtvvc2izzU88v5IOQsNIDcPwvo9zqqyav9iJPz.jpg"",""metadata"":""Blue tshirt"",""updated_at"":""2024-09-17T12:42:02.000000Z"",""created_at"":""2024-09-17T12:42:02.000000Z"",""id"":20}"
251,9d0817db-5299-4bb4-8b88-cf8649048808,2,Delete,App\Models\Chat,2462,App\Models\Chat,2462,App\Models\Chat,2462.0,,finished,,2024-09-17 16:47:35,2024-09-17 16:47:35,,
252,9d0817db-5612-4dc0-a2bc-ba3fc6cc6074,2,Delete,App\Models\Chat,2463,App\Models\Chat,2463,App\Models\Chat,2463.0,,finished,,2024-09-17 16:47:35,2024-09-17 16:47:35,,
253,9d0817db-58d6-441b-9bfc-f3639bcdcd8a,2,Delete,App\Models\Chat,2464,App\Models\Chat,2464,App\Models\Chat,2464.0,,finished,,2024-09-17 16:47:35,2024-09-17 16:47:35,,
254,9d0817db-5c1a-49ea-8414-460491d3c7e5,2,Delete,App\Models\Chat,2465,App\Models\Chat,2465,App\Models\Chat,2465.0,,finished,,2024-09-17 16:47:35,2024-09-17 16:47:35,,
255,9d0817db-60c3-40ef-a045-f90396dd7f43,2,Delete,App\Models\Chat,2466,App\Models\Chat,2466,App\Models\Chat,2466.0,,finished,,2024-09-17 16:47:35,2024-09-17 16:47:35,,
256,9d0817db-63ca-4c34-9d3d-864c4bbf601f,2,Delete,App\Models\Chat,2481,App\Models\Chat,2481,App\Models\Chat,2481.0,,finished,,2024-09-17 16:47:35,2024-09-17 16:47:35,,
257,9d0817db-67f2-4bab-b4fe-ab65480d531f,2,Delete,App\Models\Chat,2512,App\Models\Chat,2512,App\Models\Chat,2512.0,,finished,,2024-09-17 16:47:35,2024-09-17 16:47:35,,
258,9d0817db-6b67-46da-8ef1-d801d34229f1,2,Delete,App\Models\Chat,2513,App\Models\Chat,2513,App\Models\Chat,2513.0,,finished,,2024-09-17 16:47:35,2024-09-17 16:47:35,,
259,9d0817db-6ea7-43e2-bfa7-2cb4d6dc02f4,2,Delete,App\Models\Chat,2514,App\Models\Chat,2514,App\Models\Chat,2514.0,,finished,,2024-09-17 16:47:35,2024-09-17 16:47:35,,
260,9d0817db-7133-49e4-a011-03e6efd079ce,2,Delete,App\Models\Chat,2515,App\Models\Chat,2515,App\Models\Chat,2515.0,,finished,,2024-09-17 16:47:35,2024-09-17 16:47:35,,
261,9d0817db-74a7-458e-8286-ddd7158a44e2,2,Delete,App\Models\Chat,2516,App\Models\Chat,2516,App\Models\Chat,2516.0,,finished,,2024-09-17 16:47:35,2024-09-17 16:47:35,,
262,9d0817db-784b-45b3-ab58-9730cfad363d,2,Delete,App\Models\Chat,2517,App\Models\Chat,2517,App\Models\Chat,2517.0,,finished,,2024-09-17 16:47:35,2024-09-17 16:47:35,,
263,9d0817db-7b4f-407d-8191-e5124f0996f4,2,Delete,App\Models\Chat,2518,App\Models\Chat,2518,App\Models\Chat,2518.0,,finished,,2024-09-17 16:47:35,2024-09-17 16:47:35,,
264,9d0817db-7e47-4710-ac25-997a44355bc4,2,Delete,App\Models\Chat,2519,App\Models\Chat,2519,App\Models\Chat,2519.0,,finished,,2024-09-17 16:47:35,2024-09-17 16:47:35,,
265,9d0817db-8041-427f-9f84-d6445b446041,2,Delete,App\Models\Chat,2521,App\Models\Chat,2521,App\Models\Chat,2521.0,,finished,,2024-09-17 16:47:35,2024-09-17 16:47:35,,
266,9d0817db-847f-4143-ae3b-bb2aa49dfd73,2,Delete,App\Models\Chat,2522,App\Models\Chat,2522,App\Models\Chat,2522.0,,finished,,2024-09-17 16:47:35,2024-09-17 16:47:35,,
267,9d0817db-88dd-4d95-b96c-8a17fa67fd62,2,Delete,App\Models\Chat,2523,App\Models\Chat,2523,App\Models\Chat,2523.0,,finished,,2024-09-17 16:47:35,2024-09-17 16:47:35,,
268,9d0817db-8c4e-4879-ad8e-b3f13aca6027,2,Delete,App\Models\Chat,2524,App\Models\Chat,2524,App\Models\Chat,2524.0,,finished,,2024-09-17 16:47:35,2024-09-17 16:47:35,,
269,9d0817db-8f9b-47c9-89cd-1e2ec34287cf,2,Delete,App\Models\Chat,2525,App\Models\Chat,2525,App\Models\Chat,2525.0,,finished,,2024-09-17 16:47:35,2024-09-17 16:47:35,,
270,9d0817db-9229-442c-a5cd-f15e8baf7230,2,Delete,App\Models\Chat,2526,App\Models\Chat,2526,App\Models\Chat,2526.0,,finished,,2024-09-17 16:47:35,2024-09-17 16:47:35,,
271,9d0817db-93fe-463d-b8b7-414b2f1d434b,2,Delete,App\Models\Chat,2527,App\Models\Chat,2527,App\Models\Chat,2527.0,,finished,,2024-09-17 16:47:35,2024-09-17 16:47:35,,
272,9d0817db-976d-4031-a2c1-7e0ee88c35a2,2,Delete,App\Models\Chat,2528,App\Models\Chat,2528,App\Models\Chat,2528.0,,finished,,2024-09-17 16:47:35,2024-09-17 16:47:35,,
273,9d0817db-99b3-46df-9c02-959233ff93e8,2,Delete,App\Models\Chat,2529,App\Models\Chat,2529,App\Models\Chat,2529.0,,finished,,2024-09-17 16:47:35,2024-09-17 16:47:35,,
274,9d0817db-9cd3-4d22-b85b-13242d70d0ab,2,Delete,App\Models\Chat,2530,App\Models\Chat,2530,App\Models\Chat,2530.0,,finished,,2024-09-17 16:47:35,2024-09-17 16:47:35,,
275,9d0817db-9ee1-44b7-9f29-6746adb477c0,2,Delete,App\Models\Chat,2531,App\Models\Chat,2531,App\Models\Chat,2531.0,,finished,,2024-09-17 16:47:35,2024-09-17 16:47:35,,
276,9d0817db-a22f-49ca-9778-9707a6d1ad34,2,Delete,App\Models\Chat,2532,App\Models\Chat,2532,App\Models\Chat,2532.0,,finished,,2024-09-17 16:47:35,2024-09-17 16:47:35,,
277,9d0817db-a510-496c-99ef-7b1cb4088042,2,Delete,App\Models\Chat,2533,App\Models\Chat,2533,App\Models\Chat,2533.0,,finished,,2024-09-17 16:47:35,2024-09-17 16:47:35,,
278,9d0817db-a9fc-455b-92d8-1540a8fa1ed8,2,Delete,App\Models\Chat,2534,App\Models\Chat,2534,App\Models\Chat,2534.0,,finished,,2024-09-17 16:47:35,2024-09-17 16:47:35,,
279,9d0817db-ad36-4725-b5d5-0dac2d2b1ebf,2,Delete,App\Models\Chat,2535,App\Models\Chat,2535,App\Models\Chat,2535.0,,finished,,2024-09-17 16:47:35,2024-09-17 16:47:35,,
280,9d0817db-b059-4015-a458-6d6a089ccf23,2,Delete,App\Models\Chat,2536,App\Models\Chat,2536,App\Models\Chat,2536.0,,finished,,2024-09-17 16:47:35,2024-09-17 16:47:35,,
281,9d0818d4-d0a3-47dc-8a72-d3680bf24931,2,Delete,App\Models\Chat,2537,App\Models\Chat,2537,App\Models\Chat,2537.0,,finished,,2024-09-17 16:50:18,2024-09-17 16:50:18,,
282,9d0818d4-d3f1-4f46-886a-268bcec9b1bd,2,Delete,App\Models\Chat,2538,App\Models\Chat,2538,App\Models\Chat,2538.0,,finished,,2024-09-17 16:50:19,2024-09-17 16:50:19,,
283,9d081ac4-56ab-42d9-9c85-ce724374b03c,2,Update,App\Models\Bot,12,App\Models\Bot,12,App\Models\Bot,12.0,,finished,,2024-09-17 16:55:43,2024-09-17 16:55:43,"{""status"":1,""prompt"":""You are a shop assistant that you are going to answer customer about shoes and tshirts  that we have in store, you will provide information if we have what they are asking according to the data provided below\r\n\r\nYour location is: {main_location},\r\nYour opening hours are: {opening_hours},\r\nYour name is: {name},\r\n\r\nuser question is: {message_text}\r\n\r\nhere's the catalogue of the product: {menu_data}\r\n\r\n\r\n\r\nkeep in mind user previous questions and answers to follow up with him if needed:  {previous_questions}\r\nreply only with greeting and thank you to greeting and thank you messages\r\nalways reply in french,""}","{""status"":true,""prompt"":""You are a shop assistant that you are going to answer customer about shoes and tshirts  that we have in store, you will provide information if we have what they are asking according to the data provided below\r\n\r\nYour location is: {main_location},\r\nYour opening hours are: {opening_hours},\r\nYour name is: {name},\r\n\r\nuser question is: {message_text}\r\n\r\nhere's the catalogue of the product: {menu_data}\r\n\r\n\r\nyou may be able to send the photo of the requested item from the catalogue data\r\n\r\nkeep in mind user previous questions and answers to follow up with him if needed:  {previous_questions}\r\nreply only with greeting and thank you to greeting and thank you messages\r\nalways reply in french,""}"
284,9d0840a7-2b57-4c8c-a475-e2aa42ba1a03,2,Update,App\Models\Bot,12,App\Models\Bot,12,App\Models\Bot,12.0,,finished,,2024-09-17 18:41:39,2024-09-17 18:41:39,"{""status"":1,""main_location"":""Rue Soumahoro Farikou Adjam\u00e9 C\u00f4te d\u2019Ivoire,  https:\/\/maps.app.goo.gl\/tSTsjEiDL245rEEY8""}","{""status"":true,""main_location"":""Adjame pharmacie sant\u00e9 non loin de la mairie,  https:\/\/maps.app.goo.gl\/tSTsjEiDL245rEEY8""}"
285,9d0840f6-99e9-427d-a41a-5a72a7b7db42,2,Update,App\Models\Bot,12,App\Models\Bot,12,App\Models\Bot,12.0,,finished,,2024-09-17 18:42:32,2024-09-17 18:42:32,"{""status"":1,""prompt"":""You are a shop assistant that you are going to answer customer about shoes and tshirts  that we have in store, you will provide information if we have what they are asking according to the data provided below\r\n\r\nYour location is: {main_location},\r\nYour opening hours are: {opening_hours},\r\nYour name is: {name},\r\n\r\nuser question is: {message_text}\r\n\r\nhere's the catalogue of the product: {menu_data}\r\n\r\n\r\nyou may be able to send the photo of the requested item from the catalogue data\r\n\r\nkeep in mind user previous questions and answers to follow up with him if needed:  {previous_questions}\r\nreply only with greeting and thank you to greeting and thank you messages\r\nalways reply in french,""}","{""status"":true,""prompt"":""You are a shop assistant that you are going to answer customer about shoes and tshirts  that we have in store, you will provide information if we have what they are asking according to the data provided below\r\n\r\nYour location is: {main_location},\r\nYour opening hours are: {opening_hours},\r\nYour name is: {name},\r\nYour phone number is : \u260e\ufe0f 07 69 98 10 43 \r\nuser question is: {message_text}\r\n\r\nhere's the catalogue of the product: {menu_data}\r\n\r\n\r\nyou may be able to send the photo of the requested item from the catalogue data\r\n\r\nkeep in mind user previous questions and answers to follow up with him if needed:  {previous_questions}\r\nreply only with greeting and thank you to greeting and thank you messages\r\nalways reply in french,""}"
286,9d084165-15c8-4c16-af62-e086a9591730,2,Update,App\Models\Bot,12,App\Models\Bot,12,App\Models\Bot,12.0,,finished,,2024-09-17 18:43:44,2024-09-17 18:43:44,"{""status"":1,""prompt"":""You are a shop assistant that you are going to answer customer about shoes and tshirts  that we have in store, you will provide information if we have what they are asking according to the data provided below\r\n\r\nYour location is: {main_location},\r\nYour opening hours are: {opening_hours},\r\nYour name is: {name},\r\nYour phone number is : \u260e\ufe0f 07 69 98 10 43 \r\nuser question is: {message_text}\r\n\r\nhere's the catalogue of the product: {menu_data}\r\n\r\n\r\nyou may be able to send the photo of the requested item from the catalogue data\r\n\r\nkeep in mind user previous questions and answers to follow up with him if needed:  {previous_questions}\r\nreply only with greeting and thank you to greeting and thank you messages\r\nalways reply in french,""}","{""status"":true,""prompt"":""You are a shop assistant that you are going to answer customer about shoes and tshirts  that we have in store, you will provide information if we have what they are asking according to the data provided below\r\n\r\nYour location is: {main_location},\r\nYour opening hours are: {opening_hours},\r\nYour name is: {name},\r\nYour phone number is : \u260e\ufe0f 07 69 98 10 43 \r\n\r\nLivraison combien? \r\n1500 \u00e0 Abidjan , 2000 ou 2500 exp\u00e9dition\r\n\r\n\r\nuser question is: {message_text}\r\n\r\nhere's the catalogue of the product: {menu_data}\r\n\r\n\r\nyou may be able to send the photo of the requested item from the catalogue data\r\n\r\nkeep in mind user previous questions and answers to follow up with him if needed:  {previous_questions}\r\nreply only with greeting and thank you to greeting and thank you messages\r\nalways reply in french,""}"
287,9d0841bd-e7ce-43d7-9107-5b1b9c85d115,2,Update,App\Models\Bot,12,App\Models\Bot,12,App\Models\Bot,12.0,,finished,,2024-09-17 18:44:42,2024-09-17 18:44:42,"{""status"":1,""prompt"":""You are a shop assistant that you are going to answer customer about shoes and tshirts  that we have in store, you will provide information if we have what they are asking according to the data provided below\r\n\r\nYour location is: {main_location},\r\nYour opening hours are: {opening_hours},\r\nYour name is: {name},\r\nYour phone number is : \u260e\ufe0f 07 69 98 10 43 \r\n\r\nLivraison combien? \r\n1500 \u00e0 Abidjan , 2000 ou 2500 exp\u00e9dition\r\n\r\n\r\nuser question is: {message_text}\r\n\r\nhere's the catalogue of the product: {menu_data}\r\n\r\n\r\nyou may be able to send the photo of the requested item from the catalogue data\r\n\r\nkeep in mind user previous questions and answers to follow up with him if needed:  {previous_questions}\r\nreply only with greeting and thank you to greeting and thank you messages\r\nalways reply in french,""}","{""status"":true,""prompt"":""You are a shop assistant that you are going to answer customer about shoes and tshirts  that we have in store, you will provide information if we have what they are asking according to the data provided below\r\n\r\nYour location is: {main_location},\r\nYour opening hours are: {opening_hours},\r\nYour name is: {name},\r\nYour phone number is : \u260e\ufe0f 07 69 98 10 43 \r\n\r\nLivraison combien? \r\n1500 \u00e0 Abidjan , 2000 ou 2500 exp\u00e9dition\r\n\r\n\r\nuser question is: {message_text}\r\n\r\nhere's the catalogue of the product: {menu_data}\r\n\r\nif the user ask you to send the images, send the images of all the products that you have.\r\n\r\nyou may be able to send the photo of the requested item from the catalogue data\r\n\r\nkeep in mind user previous questions and answers to follow up with him if needed:  {previous_questions}\r\nreply only with greeting and thank you to greeting and thank you messages\r\nalways reply in french,""}"
288,9d08c8f2-ef98-4861-bb24-015241aa91b7,2,Update,App\Models\Bot,12,App\Models\Bot,12,App\Models\Bot,12.0,,finished,,2024-09-18 01:02:46,2024-09-18 01:02:46,"{""status"":1,""model"":null,""temperature"":null}","{""status"":true,""model"":""gpt-4o-mini"",""temperature"":""0.7""}"
289,9d08c91d-a005-4ed6-acc4-c9a7e93bc7ae,2,Update,App\Models\Bot,11,App\Models\Bot,11,App\Models\Bot,11.0,,finished,,2024-09-18 01:03:14,2024-09-18 01:03:14,"{""status"":1,""model"":null,""temperature"":null}","{""status"":true,""model"":""gpt-4o-mini"",""temperature"":""0.7""}"
290,9d08c93d-40e5-4b30-9a29-25bf72734578,2,Update,App\Models\Bot,10,App\Models\Bot,10,App\Models\Bot,10.0,,finished,,2024-09-18 01:03:35,2024-09-18 01:03:35,"{""status"":1,""model"":null,""temperature"":null}","{""status"":true,""model"":""gpt-4o-mini"",""temperature"":""0.7""}"
291,9d08c957-8be0-4960-abf1-fbb4e12c81e5,2,Update,App\Models\Bot,7,App\Models\Bot,7,App\Models\Bot,7.0,,finished,,2024-09-18 01:03:52,2024-09-18 01:03:52,"{""status"":1,""model"":null,""temperature"":null}","{""status"":true,""model"":""gpt-4o-mini"",""temperature"":""0.7""}"
